Building,Building Abbreviation,Room Type,Room Assignment Gender,Available Bed Spaces,Last Updated
Rieber Vista,RV,Plaza Triple/Shared Bath,Gender Inclusive,26,2/20/2025 15:03
Rieber Vista,RV,Plaza Triple/Shared Bath,Male,222,2/20/2025 15:03
Saxon Suites,SAX,Suite Triple/Shared Bath,Female,109,2/20/2025 15:03
Saxon Suites,SAX,Suite Triple/Shared Bath,Gender Inclusive,0,2/20/2025 15:03
Saxon Suites,SAX,Suite Triple/Shared Bath,Male,19,2/20/2025 15:03
Sproul Landing / Cove,SLC,Deluxe Triple,Female,195,2/20/2025 15:03
Sproul Landing / Cove,SLC,Deluxe Triple,Gender Inclusive,8,2/20/2025 15:03
Sproul Landing / Cove,SLC,Deluxe Triple,Male,83,2/20/2025 15:03
Sproul Landing / Cove,SLC,Deluxe Triple,Non-Binary,1,2/20/2025 15:03
Sproul Landing / Cove,SLC,Deluxe Triple,Other,2,2/20/2025 15:03
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Female,399,2/20/2025 15:03
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Gender Inclusive,30,2/20/2025 15:03
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Male,250,2/20/2025 15:03
Sproul Hall,SPR,Classic Triple,Female,487,2/20/2025 15:03
Sproul Hall,SPR,Classic Triple,Gender Inclusive,37,2/20/2025 15:03
Sproul Hall,SPR,Classic Triple,Male,322,2/20/2025 15:03
Sunset Village,SV,Plaza Triple/Private Bath,Female,312,2/20/2025 15:03
Sunset Village,SV,Plaza Triple/Private Bath,Gender Inclusive,17,2/20/2025 15:03
Sunset Village,SV,Plaza Triple/Private Bath,Male,183,2/20/2025 15:03
Sunset Village,SV,Plaza Triple/Private Bath,Non-Binary,5,2/20/2025 15:03
Sunset Village,SV,Plaza Triple/Shared Bath,Female,348,2/20/2025 15:03
Sunset Village,SV,Plaza Triple/Shared Bath,Gender Inclusive,12,2/20/2025 15:03
Sunset Village,SV,Plaza Triple/Shared Bath,Male,261,2/20/2025 15:03
Gayley Court Apartments,GC,2 Bd/4 Person,Female,0,2/20/2025 15:03
Gayley Court Apartments,GC,2 Bd/4 Person,Gender Inclusive,0,2/20/2025 15:03
Gayley Court Apartments,GC,2 Bd/4 Person,Male,0,2/20/2025 15:03
Gayley Court Apartments,GC,2 Bd/4 Person,Non-Binary,0,2/20/2025 15:03
Gayley Heights,GH,1 Bd/3 Person,Female,0,2/20/2025 15:03
Gayley Heights,GH,1 Bd/3 Person,Gender Inclusive,0,2/20/2025 15:03
Gayley Heights,GH,1 Bd/3 Person,Male,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/5 Person-Double,Female,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/5 Person-Double,Male,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/5 Person-Triple,Female,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/5 Person-Triple,Male,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/6 Person,Female,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/6 Person,Gender Inclusive,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/6 Person,Male,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/7 Person-Quad,Female,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/7 Person-Quad,Gender Inclusive,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/7 Person-Quad,Male,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/7 Person-Triple,Female,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/7 Person-Triple,Gender Inclusive,0,2/20/2025 15:03
Gayley Heights,GH,2 Bd/7 Person-Triple,Male,0,2/20/2025 15:03
Gayley Heights,GH,3 Bd/8 Person-Double,Female,0,2/20/2025 15:03
Gayley Heights,GH,3 Bd/8 Person-Double,Male,0,2/20/2025 15:03
Gayley Heights,GH,3 Bd/8 Person-Triple,Female,0,2/20/2025 15:03
Gayley Heights,GH,3 Bd/8 Person-Triple,Male,0,2/20/2025 15:03
Gayley Heights,GH,4 Bd/10 Person-Double,Female,0,2/20/2025 15:03
Gayley Heights,GH,4 Bd/10 Person-Double,Gender Inclusive,0,2/20/2025 15:03
Gayley Heights,GH,4 Bd/10 Person-Double,Male,0,2/20/2025 15:03
Gayley Heights,GH,4 Bd/10 Person-Triple,Female,0,2/20/2025 15:03
Gayley Heights,GH,4 Bd/10 Person-Triple,Gender Inclusive,0,2/20/2025 15:03
Gayley Heights,GH,4 Bd/10 Person-Triple,Male,0,2/20/2025 15:03
Glenrock Apartments,GR,2 Bd/3 Person-Double,Female,0,2/20/2025 15:03
Glenrock Apartments,GR,2 Bd/3 Person-Double,Male,0,2/20/2025 15:03
Glenrock Apartments,GR,2 Bd/4 Person,Female,0,2/20/2025 15:03
Glenrock Apartments,GR,2 Bd/4 Person,Gender Inclusive,0,2/20/2025 15:03
Glenrock Apartments,GR,2 Bd/4 Person,Male,0,2/20/2025 15:03
Glenrock West Apartments,GW,1 Bd/3 Person,Female,0,2/20/2025 15:03
Glenrock West Apartments,GW,1 Bd/3 Person,Gender Inclusive,0,2/20/2025 15:03
Glenrock West Apartments,GW,1 Bd/3 Person,Male,0,2/20/2025 15:03
Glenrock West Apartments,GW,1 Bd/3 Person,Non-Binary,1,2/20/2025 15:03
Glenrock West Apartments,GW,2 Bd/3 Person-Double,Female,0,2/20/2025 15:03
Glenrock West Apartments,GW,2 Bd/3 Person-Double,Male,0,2/20/2025 15:03
Glenrock West Apartments,GW,2 Bd/4 Person,Female,0,2/20/2025 15:03
Glenrock West Apartments,GW,2 Bd/4 Person,Gender Inclusive,0,2/20/2025 15:03
Glenrock West Apartments,GW,2 Bd/4 Person,Male,0,2/20/2025 15:03
Laurel,LA,2 Bd/4 Person,Female,0,2/20/2025 15:03
Laurel,LA,2 Bd/4 Person,Gender Inclusive,0,2/20/2025 15:03
Laurel,LA,2 Bd/4 Person,Male,0,2/20/2025 15:03
Laurel,LA,2 Bd/4 Person,Non-Binary,0,2/20/2025 15:03
Laurel,LA,4 Bd/10 Person-Double,Female,0,2/20/2025 15:03
Laurel,LA,4 Bd/10 Person-Double,Gender Inclusive,0,2/20/2025 15:03
Laurel,LA,4 Bd/10 Person-Double,Male,1,2/20/2025 15:03
Laurel,LA,4 Bd/10 Person-Double,Non-Binary,0,2/20/2025 15:03
Laurel,LA,4 Bd/10 Person-Triple,Female,85,2/20/2025 15:03
Laurel,LA,4 Bd/10 Person-Triple,Gender Inclusive,0,2/20/2025 15:03
Laurel,LA,4 Bd/10 Person-Triple,Male,100,2/20/2025 15:03
Laurel,LA,4 Bd/10 Person-Triple,Non-Binary,4,2/20/2025 15:03
Landfair Apartments,LF,2 Bd/4 Person,Female,0,2/20/2025 15:03
Landfair Apartments,LF,2 Bd/4 Person,Gender Inclusive,0,2/20/2025 15:03
Landfair Apartments,LF,2 Bd/4 Person,Male,0,2/20/2025 15:03
Levering Terrace Apartments,LT,1 Bd/3 Person,Female,0,2/20/2025 15:03
Levering Terrace Apartments,LT,1 Bd/3 Person,Male,0,2/20/2025 15:03
Levering Terrace Apartments,LT,2 Bd/7 Person-Quad,Female,0,2/20/2025 15:03
Levering Terrace Apartments,LT,2 Bd/7 Person-Quad,Male,0,2/20/2025 15:03
Levering Terrace Apartments,LT,2 Bd/7 Person-Triple,Female,0,2/20/2025 15:03
Levering Terrace Apartments,LT,2 Bd/7 Person-Triple,Male,0,2/20/2025 15:03
Levering Terrace Apartments,LT,2 Bd/8 Person,Female,1,2/20/2025 15:03
Levering Terrace Apartments,LT,2 Bd/8 Person,Gender Inclusive,0,2/20/2025 15:03
Levering Terrace Apartments,LT,2 Bd/8 Person,Male,10,2/20/2025 15:03
Landfair Vista Apartments,LV,2 Bd+Loft/5 Person-Double,Female,0,2/20/2025 15:03
Landfair Vista Apartments,LV,2 Bd+Loft/6 Person,Female,0,2/20/2025 15:03
Landfair Vista Apartments,LV,2 Bd+Loft/6 Person,Male,0,2/20/2025 15:03
Landfair Vista Apartments,LV,2 Bd/4 Person,Female,0,2/20/2025 15:03
Landfair Vista Apartments,LV,2 Bd/4 Person,Gender Inclusive,0,2/20/2025 15:03
Landfair Vista Apartments,LV,2 Bd/4 Person,Male,0,2/20/2025 15:03
Landfair Vista Apartments,LV,2 Bd/5 Person-Double,Female,0,2/20/2025 15:03
Landfair Vista Apartments,LV,2 Bd/5 Person-Double,Male,0,2/20/2025 15:03
Landfair Vista Apartments,LV,2 Bd/5 Person-Triple,Female,0,2/20/2025 15:03
Landfair Vista Apartments,LV,2 Bd/5 Person-Triple,Male,0,2/20/2025 15:03
Landfair Vista Apartments,LV,3 Bd+Loft/9 Person-Double,Gender Inclusive,0,2/20/2025 15:03
Landfair Vista Apartments,LV,3 Bd+Loft/9 Person-Triple,Gender Inclusive,0,2/20/2025 15:03
Landfair Vista Apartments,LV,3 Bd/6 Person,Female,0,2/20/2025 15:03
Landfair Vista Apartments,LV,3 Bd/6 Person,Male,0,2/20/2025 15:03
Palo Verde,PV,2 Bd/4 Person,Female,0,2/20/2025 15:03
Palo Verde,PV,2 Bd/4 Person,Male,0,2/20/2025 15:03
Palo Verde,PV,4 Bd/10 Person-Double,Female,0,2/20/2025 15:03
Palo Verde,PV,4 Bd/10 Person-Double,Gender Inclusive,0,2/20/2025 15:03
Palo Verde,PV,4 Bd/10 Person-Double,Male,2,2/20/2025 15:03
Palo Verde,PV,4 Bd/10 Person-Triple,Female,50,2/20/2025 15:03
Palo Verde,PV,4 Bd/10 Person-Triple,Gender Inclusive,0,2/20/2025 15:03
Palo Verde,PV,4 Bd/10 Person-Triple,Male,44,2/20/2025 15:03
Tipuana,TN,2 Bd/4 Person,Female,0,2/20/2025 15:03
Tipuana,TN,2 Bd/4 Person,Gender Inclusive,0,2/20/2025 15:03
Tipuana,TN,2 Bd/4 Person,Male,0,2/20/2025 15:03
Tipuana,TN,4 Bd/10 Person-Double,Female,0,2/20/2025 15:03
Tipuana,TN,4 Bd/10 Person-Double,Gender Inclusive,0,2/20/2025 15:03
Tipuana,TN,4 Bd/10 Person-Double,Male,6,2/20/2025 15:03
Tipuana,TN,4 Bd/10 Person-Triple,Female,87,2/20/2025 15:03
Tipuana,TN,4 Bd/10 Person-Triple,Gender Inclusive,0,2/20/2025 15:03
Tipuana,TN,4 Bd/10 Person-Triple,Male,126,2/20/2025 15:03
Westwood Chateau Apartments,WC,1 Bd/3 Person,Female,0,2/20/2025 15:03
Westwood Chateau Apartments,WC,1 Bd/3 Person,Male,0,2/20/2025 15:03
Westwood Chateau Apartments,WC,1 Bd/3 Person,Non-Binary,0,2/20/2025 15:03
Westwood Chateau Apartments,WC,2 Bd/4 Person,Female,0,2/20/2025 15:03
Westwood Chateau Apartments,WC,2 Bd/4 Person,Gender Inclusive,0,2/20/2025 15:03
Westwood Chateau Apartments,WC,2 Bd/4 Person,Male,0,2/20/2025 15:03
Westwood Palms Apartments,WP,1 Bd/3 Person,Female,0,2/20/2025 15:03
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Female,0,2/20/2025 15:03
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Gender Inclusive,0,2/20/2025 15:03
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Male,0,2/20/2025 15:03
Westwood Palms Apartments,WP,2 Bd/4 Person,Female,0,2/20/2025 15:03
Westwood Palms Apartments,WP,2 Bd/4 Person,Gender Inclusive,0,2/20/2025 15:03
Westwood Palms Apartments,WP,2 Bd/4 Person,Male,0,2/20/2025 15:03
