Building,Building Abbreviation,Room Type,Room Assignment Gender,Available Bed Spaces,Last Updated
Rieber Terrace,RT,Plaza Triple/Shared Bath,Female,420,2/18/2025 15:00
Rieber Terrace,RT,Plaza Triple/Shared Bath,Gender Inclusive,36,2/18/2025 15:00
Rieber Terrace,RT,Plaza Triple/Shared Bath,Male,262,2/18/2025 15:00
Rieber Vista,RV,Plaza Triple/Private Bath,Female,0,2/18/2025 15:00
Rieber Vista,RV,Plaza Triple/Private Bath,Male,0,2/18/2025 15:00
Rieber Vista,RV,Plaza Triple/Shared Bath,Female,383,2/18/2025 15:00
Rieber Vista,RV,Plaza Triple/Shared Bath,Gender Inclusive,30,2/18/2025 15:00
Rieber Vista,RV,Plaza Triple/Shared Bath,Male,250,2/18/2025 15:00
Saxon Suites,SAX,Suite Triple/Shared Bath,Female,232,2/18/2025 15:00
Saxon Suites,SAX,Suite Triple/Shared Bath,Gender Inclusive,6,2/18/2025 15:00
Saxon Suites,SAX,Suite Triple/Shared Bath,Male,107,2/18/2025 15:00
Sproul Landing / Cove,SLC,Deluxe Triple,Female,475,2/18/2025 15:00
Sproul Landing / Cove,SLC,Deluxe Triple,Gender Inclusive,19,2/18/2025 15:00
Sproul Landing / Cove,SLC,Deluxe Triple,Male,266,2/18/2025 15:00
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Female,410,2/18/2025 15:00
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Gender Inclusive,30,2/18/2025 15:00
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Male,251,2/18/2025 15:00
Sproul Hall,SPR,Classic Triple,Female,535,2/18/2025 15:00
Sproul Hall,SPR,Classic Triple,Gender Inclusive,41,2/18/2025 15:00
Sproul Hall,SPR,Classic Triple,Male,351,2/18/2025 15:00
Sunset Village,SV,Plaza Triple/Private Bath,Female,464,2/18/2025 15:00
Sunset Village,SV,Plaza Triple/Private Bath,Gender Inclusive,39,2/18/2025 15:00
Sunset Village,SV,Plaza Triple/Private Bath,Male,284,2/18/2025 15:00
Sunset Village,SV,Plaza Triple/Shared Bath,Female,442,2/18/2025 15:00
Sunset Village,SV,Plaza Triple/Shared Bath,Gender Inclusive,36,2/18/2025 15:00
Sunset Village,SV,Plaza Triple/Shared Bath,Male,278,2/18/2025 15:00
Gayley Court Apartments,GC,2 Bd/4 Person,Female,0,2/18/2025 15:00
Gayley Court Apartments,GC,2 Bd/4 Person,Gender Inclusive,0,2/18/2025 15:00
Gayley Court Apartments,GC,2 Bd/4 Person,Male,6,2/18/2025 15:00
Gayley Court Apartments,GC,2 Bd/4 Person,Non-Binary,2,2/18/2025 15:00
Gayley Heights,GH,1 Bd/3 Person,Female,0,2/18/2025 15:00
Gayley Heights,GH,1 Bd/3 Person,Gender Inclusive,1,2/18/2025 15:00
Gayley Heights,GH,1 Bd/3 Person,Male,0,2/18/2025 15:00
Gayley Heights,GH,2 Bd/5 Person-Double,Female,0,2/18/2025 15:00
Gayley Heights,GH,2 Bd/5 Person-Double,Male,0,2/18/2025 15:00
Gayley Heights,GH,2 Bd/5 Person-Triple,Female,1,2/18/2025 15:00
Gayley Heights,GH,2 Bd/5 Person-Triple,Male,0,2/18/2025 15:00
Gayley Heights,GH,2 Bd/6 Person,Female,26,2/18/2025 15:00
Gayley Heights,GH,2 Bd/6 Person,Gender Inclusive,1,2/18/2025 15:00
Gayley Heights,GH,2 Bd/6 Person,Male,35,2/18/2025 15:00
Gayley Heights,GH,2 Bd/7 Person-Quad,Female,9,2/18/2025 15:00
Gayley Heights,GH,2 Bd/7 Person-Quad,Gender Inclusive,0,2/18/2025 15:00
Gayley Heights,GH,2 Bd/7 Person-Quad,Male,24,2/18/2025 15:00
Gayley Heights,GH,2 Bd/7 Person-Triple,Female,2,2/18/2025 15:00
Gayley Heights,GH,2 Bd/7 Person-Triple,Gender Inclusive,0,2/18/2025 15:00
Gayley Heights,GH,2 Bd/7 Person-Triple,Male,21,2/18/2025 15:00
Gayley Heights,GH,3 Bd/8 Person-Double,Female,0,2/18/2025 15:00
Gayley Heights,GH,3 Bd/8 Person-Double,Male,0,2/18/2025 15:00
Gayley Heights,GH,3 Bd/8 Person-Triple,Female,0,2/18/2025 15:00
Gayley Heights,GH,3 Bd/8 Person-Triple,Male,6,2/18/2025 15:00
Gayley Heights,GH,4 Bd/10 Person-Double,Female,26,2/18/2025 15:00
Gayley Heights,GH,4 Bd/10 Person-Double,Gender Inclusive,0,2/18/2025 15:00
Gayley Heights,GH,4 Bd/10 Person-Double,Male,33,2/18/2025 15:00
Gayley Heights,GH,4 Bd/10 Person-Triple,Female,90,2/18/2025 15:00
Gayley Heights,GH,4 Bd/10 Person-Triple,Gender Inclusive,0,2/18/2025 15:00
Gayley Heights,GH,4 Bd/10 Person-Triple,Male,54,2/18/2025 15:00
Glenrock Apartments,GR,2 Bd/3 Person-Double,Female,0,2/18/2025 15:00
Glenrock Apartments,GR,2 Bd/3 Person-Double,Male,0,2/18/2025 15:00
Glenrock Apartments,GR,2 Bd/4 Person,Female,0,2/18/2025 15:00
Glenrock Apartments,GR,2 Bd/4 Person,Gender Inclusive,0,2/18/2025 15:00
Glenrock Apartments,GR,2 Bd/4 Person,Male,5,2/18/2025 15:00
Glenrock West Apartments,GW,1 Bd/3 Person,Female,0,2/18/2025 15:00
Glenrock West Apartments,GW,1 Bd/3 Person,Gender Inclusive,0,2/18/2025 15:00
Glenrock West Apartments,GW,1 Bd/3 Person,Male,0,2/18/2025 15:00
Glenrock West Apartments,GW,1 Bd/3 Person,Non-Binary,3,2/18/2025 15:00
Glenrock West Apartments,GW,2 Bd/3 Person-Double,Female,0,2/18/2025 15:00
Glenrock West Apartments,GW,2 Bd/3 Person-Double,Male,0,2/18/2025 15:00
Glenrock West Apartments,GW,2 Bd/4 Person,Female,0,2/18/2025 15:00
Glenrock West Apartments,GW,2 Bd/4 Person,Gender Inclusive,0,2/18/2025 15:00
Glenrock West Apartments,GW,2 Bd/4 Person,Male,0,2/18/2025 15:00
Laurel,LA,2 Bd/4 Person,Female,0,2/18/2025 15:00
Laurel,LA,2 Bd/4 Person,Gender Inclusive,0,2/18/2025 15:00
Laurel,LA,2 Bd/4 Person,Male,1,2/18/2025 15:00
Laurel,LA,2 Bd/4 Person,Non-Binary,0,2/18/2025 15:00
Laurel,LA,4 Bd/10 Person-Double,Female,165,2/18/2025 15:00
Laurel,LA,4 Bd/10 Person-Double,Gender Inclusive,0,2/18/2025 15:00
Laurel,LA,4 Bd/10 Person-Double,Male,98,2/18/2025 15:00
Laurel,LA,4 Bd/10 Person-Triple,Female,258,2/18/2025 15:00
Laurel,LA,4 Bd/10 Person-Triple,Gender Inclusive,0,2/18/2025 15:00
Laurel,LA,4 Bd/10 Person-Triple,Male,149,2/18/2025 15:00
Landfair Apartments,LF,2 Bd/4 Person,Female,0,2/18/2025 15:00
Landfair Apartments,LF,2 Bd/4 Person,Gender Inclusive,0,2/18/2025 15:00
Landfair Apartments,LF,2 Bd/4 Person,Male,2,2/18/2025 15:00
Levering Terrace Apartments,LT,1 Bd/3 Person,Female,0,2/18/2025 15:00
Levering Terrace Apartments,LT,1 Bd/3 Person,Male,0,2/18/2025 15:00
Levering Terrace Apartments,LT,2 Bd/7 Person-Quad,Female,9,2/18/2025 15:00
Levering Terrace Apartments,LT,2 Bd/7 Person-Quad,Male,12,2/18/2025 15:00
Levering Terrace Apartments,LT,2 Bd/7 Person-Triple,Female,3,2/18/2025 15:00
Levering Terrace Apartments,LT,2 Bd/7 Person-Triple,Male,9,2/18/2025 15:00
Levering Terrace Apartments,LT,2 Bd/8 Person,Female,120,2/18/2025 15:00
Levering Terrace Apartments,LT,2 Bd/8 Person,Gender Inclusive,0,2/18/2025 15:00
Levering Terrace Apartments,LT,2 Bd/8 Person,Male,59,2/18/2025 15:00
Landfair Vista Apartments,LV,2 Bd+Loft/5 Person-Double,Female,0,2/18/2025 15:00
Landfair Vista Apartments,LV,2 Bd+Loft/6 Person,Female,0,2/18/2025 15:00
Landfair Vista Apartments,LV,2 Bd+Loft/6 Person,Male,0,2/18/2025 15:00
Landfair Vista Apartments,LV,2 Bd/4 Person,Female,0,2/18/2025 15:00
Landfair Vista Apartments,LV,2 Bd/4 Person,Gender Inclusive,0,2/18/2025 15:00
Landfair Vista Apartments,LV,2 Bd/4 Person,Male,0,2/18/2025 15:00
Landfair Vista Apartments,LV,2 Bd/5 Person-Double,Female,0,2/18/2025 15:00
Landfair Vista Apartments,LV,2 Bd/5 Person-Double,Male,0,2/18/2025 15:00
Landfair Vista Apartments,LV,2 Bd/5 Person-Triple,Female,0,2/18/2025 15:00
Landfair Vista Apartments,LV,2 Bd/5 Person-Triple,Male,0,2/18/2025 15:00
Landfair Vista Apartments,LV,3 Bd+Loft/9 Person-Double,Gender Inclusive,0,2/18/2025 15:00
Landfair Vista Apartments,LV,3 Bd+Loft/9 Person-Triple,Gender Inclusive,0,2/18/2025 15:00
Landfair Vista Apartments,LV,3 Bd/6 Person,Female,0,2/18/2025 15:00
Landfair Vista Apartments,LV,3 Bd/6 Person,Male,0,2/18/2025 15:00
Palo Verde,PV,2 Bd/4 Person,Female,0,2/18/2025 15:00
Palo Verde,PV,2 Bd/4 Person,Male,0,2/18/2025 15:00
Palo Verde,PV,4 Bd/10 Person-Double,Female,87,2/18/2025 15:00
Palo Verde,PV,4 Bd/10 Person-Double,Gender Inclusive,0,2/18/2025 15:00
Palo Verde,PV,4 Bd/10 Person-Double,Male,52,2/18/2025 15:00
Palo Verde,PV,4 Bd/10 Person-Triple,Female,142,2/18/2025 15:00
Palo Verde,PV,4 Bd/10 Person-Triple,Gender Inclusive,1,2/18/2025 15:00
Palo Verde,PV,4 Bd/10 Person-Triple,Male,80,2/18/2025 15:00
Tipuana,TN,2 Bd/4 Person,Female,0,2/18/2025 15:00
Tipuana,TN,2 Bd/4 Person,Gender Inclusive,0,2/18/2025 15:00
Tipuana,TN,2 Bd/4 Person,Male,1,2/18/2025 15:00
Tipuana,TN,4 Bd/10 Person-Double,Female,168,2/18/2025 15:00
Tipuana,TN,4 Bd/10 Person-Double,Gender Inclusive,0,2/18/2025 15:00
Tipuana,TN,4 Bd/10 Person-Double,Male,119,2/18/2025 15:00
Tipuana,TN,4 Bd/10 Person-Triple,Female,291,2/18/2025 15:00
Tipuana,TN,4 Bd/10 Person-Triple,Gender Inclusive,2,2/18/2025 15:00
Tipuana,TN,4 Bd/10 Person-Triple,Male,180,2/18/2025 15:00
Westwood Chateau Apartments,WC,1 Bd/3 Person,Female,0,2/18/2025 15:00
Westwood Chateau Apartments,WC,1 Bd/3 Person,Male,0,2/18/2025 15:00
Westwood Chateau Apartments,WC,1 Bd/3 Person,Non-Binary,0,2/18/2025 15:00
Westwood Chateau Apartments,WC,2 Bd/4 Person,Female,0,2/18/2025 15:00
Westwood Chateau Apartments,WC,2 Bd/4 Person,Gender Inclusive,1,2/18/2025 15:00
Westwood Chateau Apartments,WC,2 Bd/4 Person,Male,7,2/18/2025 15:00
Westwood Palms Apartments,WP,1 Bd/3 Person,Female,0,2/18/2025 15:00
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Female,0,2/18/2025 15:00
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Gender Inclusive,0,2/18/2025 15:00
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Male,5,2/18/2025 15:00
Westwood Palms Apartments,WP,2 Bd/4 Person,Female,0,2/18/2025 15:00
Westwood Palms Apartments,WP,2 Bd/4 Person,Gender Inclusive,0,2/18/2025 15:00
Westwood Palms Apartments,WP,2 Bd/4 Person,Male,3,2/18/2025 15:00
