Building,Building Abbreviation,Room Type,Room Assignment Gender,Available Bed Spaces,Last Updated
Tipuana,TN,2 Bd/4 Person,Female,50,2/18/2025 11:00
Tipuana,TN,2 Bd/4 Person,Gender Inclusive,0,2/18/2025 11:00
Tipuana,TN,2 Bd/4 Person,Male,31,2/18/2025 11:00
Tipuana,TN,4 Bd/10 Person-Double,Female,196,2/18/2025 11:00
Tipuana,TN,4 Bd/10 Person-Double,Gender Inclusive,16,2/18/2025 11:00
Tipuana,TN,4 Bd/10 Person-Double,Male,120,2/18/2025 11:00
Tipuana,TN,4 Bd/10 Person-Triple,Female,294,2/18/2025 11:00
Tipuana,TN,4 Bd/10 Person-Triple,Gender Inclusive,24,2/18/2025 11:00
Tipuana,TN,4 Bd/10 Person-Triple,Male,180,2/18/2025 11:00
Westwood Chateau Apartments,WC,1 Bd/3 Person,Female,33,2/18/2025 11:00
Westwood Chateau Apartments,WC,1 Bd/3 Person,Male,18,2/18/2025 11:00
Westwood Chateau Apartments,WC,2 Bd/4 Person,Female,96,2/18/2025 11:00
Westwood Chateau Apartments,WC,2 Bd/4 Person,Gender Inclusive,1,2/18/2025 11:00
Westwood Chateau Apartments,WC,2 Bd/4 Person,Male,65,2/18/2025 11:00
Westwood Palms Apartments,WP,1 Bd/3 Person,Female,3,2/18/2025 11:00
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Female,15,2/18/2025 11:00
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Gender Inclusive,0,2/18/2025 11:00
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Male,14,2/18/2025 11:00
Westwood Palms Apartments,WP,2 Bd/4 Person,Female,26,2/18/2025 11:00
Westwood Palms Apartments,WP,2 Bd/4 Person,Gender Inclusive,0,2/18/2025 11:00
Westwood Palms Apartments,WP,2 Bd/4 Person,Male,12,2/18/2025 11:00
