Building,Building Abbreviation,Room Type,Room Assignment Gender,Available Bed Spaces,Last Updated
Sproul Hall,SPR,Classic Triple,Gender Inclusive,41,2/19/2025 9:00
Sproul Hall,SPR,Classic Triple,Male,351,2/19/2025 9:00
Sunset Village,SV,Plaza Triple/Private Bath,Female,461,2/19/2025 9:00
Sunset Village,SV,Plaza Triple/Private Bath,Gender Inclusive,39,2/19/2025 9:00
Sunset Village,SV,Plaza Triple/Private Bath,Male,284,2/19/2025 9:00
Sunset Village,SV,Plaza Triple/Private Bath,Non-Binary,2,2/19/2025 9:00
Sunset Village,SV,Plaza Triple/Shared Bath,Female,442,2/19/2025 9:00
Sunset Village,SV,Plaza Triple/Shared Bath,Gender Inclusive,36,2/19/2025 9:00
Sunset Village,SV,Plaza Triple/Shared Bath,Male,278,2/19/2025 9:00
Gayley Court Apartments,GC,2 Bd/4 Person,Female,0,2/19/2025 9:00
Gayley Court Apartments,GC,2 Bd/4 Person,Gender Inclusive,0,2/19/2025 9:00
Gayley Court Apartments,GC,2 Bd/4 Person,Male,0,2/19/2025 9:00
Gayley Court Apartments,GC,2 Bd/4 Person,Non-Binary,2,2/19/2025 9:00
Gayley Heights,GH,1 Bd/3 Person,Female,0,2/19/2025 9:00
Gayley Heights,GH,1 Bd/3 Person,Gender Inclusive,0,2/19/2025 9:00
Gayley Heights,GH,1 Bd/3 Person,Male,0,2/19/2025 9:00
Gayley Heights,GH,2 Bd/5 Person-Double,Female,0,2/19/2025 9:00
Gayley Heights,GH,2 Bd/5 Person-Double,Male,0,2/19/2025 9:00
Gayley Heights,GH,2 Bd/5 Person-Triple,Female,0,2/19/2025 9:00
Gayley Heights,GH,2 Bd/5 Person-Triple,Male,0,2/19/2025 9:00
Gayley Heights,GH,2 Bd/6 Person,Female,9,2/19/2025 9:00
Gayley Heights,GH,2 Bd/6 Person,Gender Inclusive,0,2/19/2025 9:00
Gayley Heights,GH,2 Bd/6 Person,Male,18,2/19/2025 9:00
Gayley Heights,GH,2 Bd/7 Person-Quad,Female,4,2/19/2025 9:00
Gayley Heights,GH,2 Bd/7 Person-Quad,Gender Inclusive,0,2/19/2025 9:00
Gayley Heights,GH,2 Bd/7 Person-Quad,Male,22,2/19/2025 9:00
Gayley Heights,GH,2 Bd/7 Person-Triple,Female,4,2/19/2025 9:00
Gayley Heights,GH,2 Bd/7 Person-Triple,Gender Inclusive,0,2/19/2025 9:00
Gayley Heights,GH,2 Bd/7 Person-Triple,Male,18,2/19/2025 9:00
Gayley Heights,GH,3 Bd/8 Person-Double,Female,0,2/19/2025 9:00
Gayley Heights,GH,3 Bd/8 Person-Double,Male,0,2/19/2025 9:00
Gayley Heights,GH,3 Bd/8 Person-Triple,Female,0,2/19/2025 9:00
Gayley Heights,GH,3 Bd/8 Person-Triple,Male,6,2/19/2025 9:00
Gayley Heights,GH,4 Bd/10 Person-Double,Female,10,2/19/2025 9:00
Gayley Heights,GH,4 Bd/10 Person-Double,Gender Inclusive,0,2/19/2025 9:00
Gayley Heights,GH,4 Bd/10 Person-Double,Male,24,2/19/2025 9:00
Gayley Heights,GH,4 Bd/10 Person-Triple,Female,76,2/19/2025 9:00
Gayley Heights,GH,4 Bd/10 Person-Triple,Gender Inclusive,0,2/19/2025 9:00
Gayley Heights,GH,4 Bd/10 Person-Triple,Male,47,2/19/2025 9:00
Glenrock Apartments,GR,2 Bd/3 Person-Double,Female,0,2/19/2025 9:00
Glenrock Apartments,GR,2 Bd/3 Person-Double,Male,0,2/19/2025 9:00
Glenrock Apartments,GR,2 Bd/4 Person,Female,1,2/19/2025 9:00
Glenrock Apartments,GR,2 Bd/4 Person,Gender Inclusive,0,2/19/2025 9:00
Glenrock Apartments,GR,2 Bd/4 Person,Male,3,2/19/2025 9:00
Glenrock West Apartments,GW,1 Bd/3 Person,Female,0,2/19/2025 9:00
Glenrock West Apartments,GW,1 Bd/3 Person,Gender Inclusive,0,2/19/2025 9:00
Glenrock West Apartments,GW,1 Bd/3 Person,Male,0,2/19/2025 9:00
Glenrock West Apartments,GW,1 Bd/3 Person,Non-Binary,3,2/19/2025 9:00
Glenrock West Apartments,GW,2 Bd/3 Person-Double,Female,0,2/19/2025 9:00
Glenrock West Apartments,GW,2 Bd/3 Person-Double,Male,0,2/19/2025 9:00
Glenrock West Apartments,GW,2 Bd/4 Person,Female,0,2/19/2025 9:00
Glenrock West Apartments,GW,2 Bd/4 Person,Gender Inclusive,0,2/19/2025 9:00
Glenrock West Apartments,GW,2 Bd/4 Person,Male,0,2/19/2025 9:00
Laurel,LA,2 Bd/4 Person,Female,0,2/19/2025 9:00
Laurel,LA,2 Bd/4 Person,Gender Inclusive,0,2/19/2025 9:00
Laurel,LA,2 Bd/4 Person,Male,1,2/19/2025 9:00
Laurel,LA,2 Bd/4 Person,Non-Binary,0,2/19/2025 9:00
Laurel,LA,4 Bd/10 Person-Double,Female,158,2/19/2025 9:00
Laurel,LA,4 Bd/10 Person-Double,Gender Inclusive,0,2/19/2025 9:00
Laurel,LA,4 Bd/10 Person-Double,Male,96,2/19/2025 9:00
Laurel,LA,4 Bd/10 Person-Triple,Female,258,2/19/2025 9:00
Laurel,LA,4 Bd/10 Person-Triple,Gender Inclusive,0,2/19/2025 9:00
Laurel,LA,4 Bd/10 Person-Triple,Male,149,2/19/2025 9:00
Landfair Apartments,LF,2 Bd/4 Person,Female,0,2/19/2025 9:00
Landfair Apartments,LF,2 Bd/4 Person,Gender Inclusive,0,2/19/2025 9:00
Landfair Apartments,LF,2 Bd/4 Person,Male,0,2/19/2025 9:00
Levering Terrace Apartments,LT,1 Bd/3 Person,Female,0,2/19/2025 9:00
Levering Terrace Apartments,LT,1 Bd/3 Person,Male,0,2/19/2025 9:00
Levering Terrace Apartments,LT,2 Bd/7 Person-Quad,Female,4,2/19/2025 9:00
Levering Terrace Apartments,LT,2 Bd/7 Person-Quad,Male,12,2/19/2025 9:00
Levering Terrace Apartments,LT,2 Bd/7 Person-Triple,Female,4,2/19/2025 9:00
Levering Terrace Apartments,LT,2 Bd/7 Person-Triple,Male,9,2/19/2025 9:00
Levering Terrace Apartments,LT,2 Bd/8 Person,Female,117,2/19/2025 9:00
Levering Terrace Apartments,LT,2 Bd/8 Person,Gender Inclusive,0,2/19/2025 9:00
Levering Terrace Apartments,LT,2 Bd/8 Person,Male,59,2/19/2025 9:00
Landfair Vista Apartments,LV,2 Bd+Loft/5 Person-Double,Female,0,2/19/2025 9:00
Landfair Vista Apartments,LV,2 Bd+Loft/6 Person,Female,0,2/19/2025 9:00
Landfair Vista Apartments,LV,2 Bd+Loft/6 Person,Male,0,2/19/2025 9:00
Landfair Vista Apartments,LV,2 Bd/4 Person,Female,0,2/19/2025 9:00
Landfair Vista Apartments,LV,2 Bd/4 Person,Gender Inclusive,0,2/19/2025 9:00
Landfair Vista Apartments,LV,2 Bd/4 Person,Male,0,2/19/2025 9:00
Landfair Vista Apartments,LV,2 Bd/5 Person-Double,Female,0,2/19/2025 9:00
Landfair Vista Apartments,LV,2 Bd/5 Person-Double,Male,0,2/19/2025 9:00
Landfair Vista Apartments,LV,2 Bd/5 Person-Triple,Female,0,2/19/2025 9:00
Landfair Vista Apartments,LV,2 Bd/5 Person-Triple,Male,0,2/19/2025 9:00
Landfair Vista Apartments,LV,3 Bd+Loft/9 Person-Double,Gender Inclusive,0,2/19/2025 9:00
Landfair Vista Apartments,LV,3 Bd+Loft/9 Person-Triple,Gender Inclusive,0,2/19/2025 9:00
Landfair Vista Apartments,LV,3 Bd/6 Person,Female,0,2/19/2025 9:00
Landfair Vista Apartments,LV,3 Bd/6 Person,Male,0,2/19/2025 9:00
Palo Verde,PV,2 Bd/4 Person,Female,0,2/19/2025 9:00
Palo Verde,PV,2 Bd/4 Person,Male,0,2/19/2025 9:00
Palo Verde,PV,4 Bd/10 Person-Double,Female,85,2/19/2025 9:00
Palo Verde,PV,4 Bd/10 Person-Double,Gender Inclusive,0,2/19/2025 9:00
Palo Verde,PV,4 Bd/10 Person-Double,Male,55,2/19/2025 9:00
Palo Verde,PV,4 Bd/10 Person-Triple,Female,142,2/19/2025 9:00
Palo Verde,PV,4 Bd/10 Person-Triple,Gender Inclusive,1,2/19/2025 9:00
Palo Verde,PV,4 Bd/10 Person-Triple,Male,82,2/19/2025 9:00
Tipuana,TN,2 Bd/4 Person,Female,0,2/19/2025 9:00
Tipuana,TN,2 Bd/4 Person,Gender Inclusive,0,2/19/2025 9:00
Tipuana,TN,2 Bd/4 Person,Male,0,2/19/2025 9:00
Tipuana,TN,4 Bd/10 Person-Double,Female,166,2/19/2025 9:00
Tipuana,TN,4 Bd/10 Person-Double,Gender Inclusive,0,2/19/2025 9:00
Tipuana,TN,4 Bd/10 Person-Double,Male,118,2/19/2025 9:00
Tipuana,TN,4 Bd/10 Person-Triple,Female,291,2/19/2025 9:00
Tipuana,TN,4 Bd/10 Person-Triple,Gender Inclusive,0,2/19/2025 9:00
Tipuana,TN,4 Bd/10 Person-Triple,Male,180,2/19/2025 9:00
Westwood Chateau Apartments,WC,1 Bd/3 Person,Female,0,2/19/2025 9:00
Westwood Chateau Apartments,WC,1 Bd/3 Person,Male,0,2/19/2025 9:00
Westwood Chateau Apartments,WC,1 Bd/3 Person,Non-Binary,0,2/19/2025 9:00
Westwood Chateau Apartments,WC,2 Bd/4 Person,Female,0,2/19/2025 9:00
Westwood Chateau Apartments,WC,2 Bd/4 Person,Gender Inclusive,0,2/19/2025 9:00
Westwood Chateau Apartments,WC,2 Bd/4 Person,Male,5,2/19/2025 9:00
Westwood Palms Apartments,WP,1 Bd/3 Person,Female,0,2/19/2025 9:00
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Female,0,2/19/2025 9:00
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Gender Inclusive,0,2/19/2025 9:00
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Male,1,2/19/2025 9:00
Westwood Palms Apartments,WP,2 Bd/4 Person,Female,0,2/19/2025 9:00
Westwood Palms Apartments,WP,2 Bd/4 Person,Gender Inclusive,0,2/19/2025 9:00
Westwood Palms Apartments,WP,2 Bd/4 Person,Male,1,2/19/2025 9:00
